1,0.265592,2.728701,0.650127
3,0.309308,2.722221,0.623123
0,0.337853,2.726388,0.632220
2,0.231118,2.739538,0.626007
1,0.264586,2.728432,0.652659
3,0.308232,2.721996,0.625508
0,0.336282,2.726156,0.635253
2,0.230080,2.739269,0.629108
1,0.263240,2.728072,0.656047
3,0.306452,2.721622,0.629456
0,0.334700,2.725923,0.638306
2,0.229036,2.738997,0.632227
1,0.262381,2.727843,0.658208
3,0.305635,2.721451,0.631269
0,0.333306,2.725717,0.640998
2,0.228115,2.738759,0.634979
1,0.261197,2.727527,0.661188
3,0.303867,2.721080,0.635189
0,0.331442,2.725441,0.644596
2,0.226884,2.738439,0.638655
1,0.259855,2.727169,0.664565
3,0.302658,2.720827,0.637870
0,0.330261,2.725267,0.646876
2,0.226103,2.738236,0.640988
1,0.258550,2.726820,0.667850
3,0.301121,2.720504,0.641279
0,0.328384,2.724989,0.650501
2,0.224863,2.737914,0.644694
1,0.257639,2.726577,0.670142
3,0.300048,2.720279,0.643659
0,0.326735,2.724746,0.653685
2,0.223775,2.737632,0.647945
1,0.256131,2.726174,0.673938
3,0.298271,2.719906,0.647599
0,0.325027,2.724494,0.656983
2,0.222647,2.737339,0.651314
1,0.255122,2.725905,0.676478
3,0.296636,2.719563,0.651227
0,0.323690,2.724296,0.659564
2,0.221763,2.737109,0.653954
1,0.253620,2.725504,0.680259
3,0.295313,2.719286,0.654160
0,0.321680,2.723999,0.663444
2,0.220437,2.736765,0.657917
1,0.252615,2.725235,0.682787
3,0.294129,2.719038,0.656787
0,0.320295,2.723794,0.666119
2,0.219522,2.736527,0.660651
1,0.251103,2.724832,0.686594
3,0.292346,2.718664,0.660741
0,0.318325,2.723503,0.669923
2,0.218220,2.736189,0.664540
1,0.250097,2.724563,0.689124
3,0.291163,2.718416,0.663365
0,0.316899,2.723293,0.672676
2,0.217279,2.735945,0.667353
1,0.248587,2.724160,0.692926
3,0.289384,2.718042,0.667311
0,0.314866,2.722992,0.676602
2,0.215936,2.735596,0.671365
1,0.247248,2.723802,0.696296
3,0.287805,2.717711,0.670811
0,0.313405,2.722776,0.679421
2,0.214971,2.735346,0.674247
1,0.246071,2.723488,0.699257
3,0.286420,2.717421,0.673885
0,0.311605,2.722510,0.682896
2,0.213782,2.735037,0.677798
1,0.244954,2.723190,0.702069
3,0.285101,2.717144,0.676809
0,0.309768,2.722239,0.686443
2,0.212569,2.734722,0.681423
1,0.243426,2.722782,0.705913
3,0.283304,2.716767,0.680794
0,0.308240,2.722013,0.689393
2,0.211560,2.734460,0.684438
1,0.242158,2.722443,0.709107
3,0.281809,2.716454,0.684110
0,0.306901,2.721816,0.691979
2,0.210676,2.734230,0.687081
1,0.241034,2.722143,0.711934
3,0.280309,2.716139,0.687438
0,0.304885,2.721518,0.695871
2,0.209343,2.733884,0.691062
1,0.239900,2.721840,0.714789
3,0.278706,2.715803,0.690992
0,0.303538,2.721319,0.698472
2,0.208455,2.733654,0.693715
1,0.238514,2.721470,0.718277
3,0.277298,2.715508,0.694115
0,0.301532,2.721022,0.702346
2,0.207130,2.733309,0.697675
1,0.237385,2.721169,0.721118
3,0.275745,2.715182,0.697559
0,0.299919,2.720784,0.705459
2,0.206064,2.733033,0.700859
1,0.236000,2.720799,0.724603
3,0.274556,2.714933,0.700196
0,0.298170,2.720526,0.708836
2,0.204721,2.732684,0.704870
1,0.234992,2.720530,0.727141
3,0.272777,2.714560,0.704142
0,0.296348,2.720256,0.712354
2,0.203706,2.732420,0.707904
1,0.233453,2.720119,0.731015
3,0.271554,2.714303,0.706854
0,0.294839,2.720033,0.715267
2,0.202710,2.732162,0.710880
1,0.232245,2.719796,0.734054
3,0.269835,2.713943,0.710666
0,0.292983,2.719759,0.718851
2,0.201379,2.731816,0.714856
1,0.230971,2.719456,0.737260
3,0.268631,2.713690,0.713337
0,0.291283,2.719508,0.722132
2,0.200360,2.731552,0.717900
1,0.229701,2.719117,0.740457
3,0.266871,2.713321,0.717241
0,0.289544,2.719251,0.725491
2,0.199163,2.731241,0.721477
1,0.228365,2.718760,0.743820
3,0.265561,2.713046,0.720146
0,0.287895,2.719007,0.728675
2,0.198123,2.730971,0.724583
1,0.226964,2.718386,0.747345
3,0.263910,2.712700,0.723807
0,0.286782,2.718843,0.730822
2,0.196947,2.730665,0.728097
1,0.225954,2.718117,0.749887
3,0.262131,2.712327,0.727754
0,0.284523,2.718509,0.735184
2,0.195897,2.730392,0.731235
1,0.224449,2.717715,0.753675
3,0.260947,2.712079,0.730379
0,0.282758,2.718248,0.738593
2,0.194731,2.730090,0.734718
1,0.223342,2.717419,0.756461
3,0.259168,2.711706,0.734324
0,0.281411,2.718050,0.741192
2,0.193842,2.729859,0.737375
1,0.221929,2.717042,0.760018
3,0.257847,2.711428,0.737255
0,0.279395,2.717752,0.745086
2,0.192264,2.729449,0.742089
1,0.220703,2.716714,0.763103
3,0.256306,2.711105,0.740672
0,0.278170,2.717571,0.747451
2,0.191138,2.729157,0.745451
1,0.219501,2.716393,0.766127
3,0.254799,2.710789,0.744015
0,0.276158,2.717273,0.751336
2,0.190015,2.728865,0.748806
1,0.218492,2.716124,0.768667
3,0.253298,2.710474,0.747343
0,0.274763,2.717067,0.754028
2,0.188891,2.728573,0.752165
1,0.217019,2.715731,0.772374
3,0.252073,2.710217,0.750060
0,0.273110,2.716823,0.757220
2,0.187978,2.728336,0.754894
1,0.216209,2.715514,0.774414
3,0.250649,2.709918,0.753219
0,0.271510,2.716587,0.760310
2,0.187028,2.728089,0.757732
1,0.214699,2.715111,0.778213
3,0.249462,2.709670,0.755851
0,0.269750,2.716327,0.763706
2,0.185961,2.727813,0.760920
1,0.213683,2.714840,0.780771
3,0.247740,2.709309,0.759669
0,0.268458,2.716136,0.766202
2,0.185029,2.727571,0.763704
1,0.212427,2.714504,0.783933
3,0.246784,2.709108,0.761790
0,0.266717,2.715879,0.769562
2,0.184137,2.727339,0.766368
1,0.211416,2.714235,0.786477
3,0.245002,2.708734,0.765742
0,0.265368,2.715679,0.772168
2,0.182804,2.726993,0.770351
1,0.209898,2.713830,0.790297
3,0.243212,2.708359,0.769712
0,0.263338,2.715380,0.776086
2,0.181462,2.726644,0.774360
1,0.208685,2.713505,0.793350
3,0.241697,2.708041,0.773072
0,0.261623,2.715126,0.779397
2,0.180765,2.726464,0.776442
1,0.207500,2.713189,0.796332
3,0.240523,2.707795,0.775675
0,0.260294,2.714930,0.781964
2,0.179454,2.726123,0.780361
1,0.206602,2.712949,0.798591
3,0.239330,2.707545,0.778321
0,0.258939,2.714730,0.784581
2,0.178208,2.725799,0.784081
1,0.205076,2.712542,0.802433
3,0.237831,2.707230,0.781646
0,0.257247,2.714479,0.787847
2,0.177442,2.725600,0.786371
1,0.204319,2.712340,0.804338
3,0.236643,2.706981,0.784282
0,0.255902,2.714281,0.790444
2,0.176553,2.725369,0.789027
1,0.202695,2.711906,0.808425
3,0.234866,2.706609,0.788222
0,0.253890,2.713984,0.794328
2,0.175059,2.724982,0.793490
1,0.201586,2.711610,0.811216
3,0.233364,2.706294,0.791553
0,0.252187,2.713732,0.797616
2,0.174291,2.724782,0.795784
1,0.200545,2.711332,0.813836
3,0.232196,2.706049,0.794143
0,0.250866,2.713537,0.800166
2,0.173227,2.724506,0.798963
1,0.199034,2.710928,0.817638
3,0.231008,2.705800,0.796779
0,0.249521,2.713338,0.802764
2,0.172335,2.724274,0.801629
1,0.198016,2.710657,0.820201
3,0.229254,2.705432,0.800668
0,0.247532,2.713044,0.806603
2,0.171010,2.723930,0.805587
1,0.196513,2.710255,0.823983
3,0.228037,2.705176,0.803368
0,0.246156,2.712841,0.809260
2,0.169714,2.723594,0.809458
1,0.195548,2.709998,0.826411
3,0.226151,2.704781,0.807551
0,0.244020,2.712525,0.813385
2,0.168729,2.723338,0.812402
1,0.194053,2.709598,0.830175
3,0.225136,2.704568,0.809802
0,0.242868,2.712355,0.815609
2,0.167504,2.723020,0.816062
1,0.192683,2.709232,0.833623
3,0.223357,2.704195,0.813746
0,0.240856,2.712058,0.819492
2,0.166616,2.722789,0.818713
1,0.191364,2.708880,0.836943
3,0.221969,2.703904,0.816826
0,0.238861,2.711763,0.823345
2,0.165299,2.722447,0.822649
1,0.190387,2.708620,0.839402
3,0.220424,2.703579,0.820253
0,0.237533,2.711567,0.825910
2,0.164419,2.722219,0.825278
1,0.188846,2.708208,0.843280
3,0.218639,2.703205,0.824210
0,0.235512,2.711268,0.829810
2,0.163101,2.721877,0.829216
1,0.188044,2.707994,0.845297
3,0.217470,2.702960,0.826804
0,0.234189,2.711073,0.832365
2,0.162213,2.721646,0.831869
1,0.186535,2.707591,0.849096
3,0.215692,2.702587,0.830748
0,0.232175,2.710775,0.836253
2,0.160882,2.721300,0.835846
1,0.185069,2.707200,0.852786
3,0.214412,2.702319,0.833586
0,0.230722,2.710561,0.839058
2,0.159968,2.721063,0.838576
1,0.184075,2.706934,0.855287
0,0.229184,2.710333,0.842029
3,0.213046,2.702032,0.836614
2,0.158905,2.720787,0.841753
1,0.182781,2.706589,0.858544
0,0.227837,2.710135,0.844629
3,0.211858,2.701783,0.839251
2,0.158028,2.720559,0.844373
1,0.181775,2.706320,0.861076
0,0.225818,2.709836,0.848527
3,0.210071,2.701408,0.843213
2,0.156681,2.720210,0.848396
1,0.180390,2.705950,0.864560
0,0.224219,2.709600,0.851614
3,0.208588,2.701097,0.846502
2,0.155568,2.719920,0.851723
1,0.179053,2.705593,0.867927
0,0.222672,2.709371,0.854602
3,0.207136,2.700793,0.849722
2,0.154603,2.719670,0.854606
1,0.178051,2.705326,0.870447
0,0.221351,2.709176,0.857152
3,0.205964,2.700547,0.852322
2,0.153494,2.719382,0.857917
1,0.176779,2.704986,0.873648
0,0.219664,2.708927,0.860408
3,0.204491,2.700238,0.855589
2,0.152619,2.719155,0.860531
1,0.175648,2.704684,0.876496
0,0.218321,2.708728,0.863002
3,0.203455,2.700021,0.857886
2,0.151290,2.718810,0.864504
1,0.174507,2.704379,0.879369
0,0.216306,2.708431,0.866892
3,0.201676,2.699648,0.861832
2,0.150400,2.718579,0.867162
1,0.173123,2.704010,0.882850
0,0.214478,2.708161,0.870422
3,0.200062,2.699309,0.865412
2,0.149112,2.718244,0.871010
1,0.171748,2.703643,0.886311
0,0.213010,2.707944,0.873255
3,0.198766,2.699037,0.868286
2,0.148225,2.718014,0.873662
1,0.170659,2.703352,0.889051
0,0.211666,2.707745,0.875852
3,0.197579,2.698789,0.870918
2,0.146897,2.717669,0.877629
1,0.169205,2.702964,0.892712
0,0.209652,2.707448,0.879740
3,0.195795,2.698414,0.874875
2,0.145820,2.717389,0.880846
1,0.168135,2.702678,0.895404
0,0.207942,2.707195,0.883041
3,0.194015,2.698041,0.878823
2,0.144670,2.717091,0.884281
1,0.166906,2.702350,0.898497
0,0.206240,2.706944,0.886327
3,0.192787,2.697783,0.881546
2,0.143783,2.716860,0.886933
1,0.165592,2.701999,0.901805
0,0.204626,2.706705,0.889443
3,0.191041,2.697417,0.885419
2,0.142445,2.716513,0.890930
1,0.164600,2.701734,0.904302
0,0.202745,2.706427,0.893076
3,0.189554,2.697105,0.888716
2,0.141218,2.716194,0.894594
1,0.163089,2.701331,0.908105
0,0.201565,2.706253,0.895354
3,0.188055,2.696791,0.892042
2,0.140097,2.715903,0.897945
1,0.161579,2.700927,0.911904
0,0.199548,2.705955,0.899247
3,0.186287,2.696420,0.895963
2,0.138969,2.715611,0.901312
1,0.160564,2.700656,0.914457
0,0.197636,2.705672,0.902939
3,0.185035,2.696157,0.898740
2,0.137999,2.715358,0.904211
1,0.159055,2.700253,0.918256
0,0.196182,2.705458,0.905746
3,0.183316,2.695797,0.902551
2,0.137110,2.715127,0.906868
1,0.157841,2.699929,0.921311
0,0.194563,2.705219,0.908871
3,0.182126,2.695548,0.905191
2,0.135775,2.714781,0.910856
1,0.156524,2.699578,0.924626
0,0.192137,2.704860,0.913555
3,0.180333,2.695171,0.909167
2,0.134879,2.714548,0.913534
1,0.155514,2.699308,0.927167
0,0.190480,2.704615,0.916756
3,0.178555,2.694798,0.913112
2,0.133547,2.714202,0.917512
1,0.154002,2.698904,0.930973
0,0.188770,2.704362,0.920057
3,0.177071,2.694487,0.916401
2,0.132440,2.713915,0.920821
1,0.152863,2.698600,0.933839
0,0.187425,2.704164,0.922653
3,0.175553,2.694169,0.919769
2,0.131302,2.713619,0.924219
1,0.151475,2.698229,0.937334
0,0.185404,2.703865,0.926556
3,0.174053,2.693854,0.923096
2,0.129992,2.713279,0.928135
1,0.150468,2.697960,0.939869
0,0.184058,2.703666,0.929154
3,0.172553,2.693540,0.926423
2,0.129059,2.713037,0.930920
1,0.148956,2.697557,0.943673
0,0.182037,2.703368,0.933056
3,0.170899,2.693193,0.930090
2,0.127767,2.712702,0.934780
1,0.147942,2.697286,0.946227
0,0.180424,2.703130,0.936171
3,0.169632,2.692927,0.932900
2,0.126601,2.712399,0.938264
1,0.146439,2.696885,0.950008
0,0.178686,2.702873,0.939526
3,0.168206,2.692628,0.936063
2,0.125554,2.712127,0.941392
1,0.145047,2.696513,0.953510
0,0.177366,2.702678,0.942075
3,0.166432,2.692256,0.939997
2,0.124479,2.711848,0.944605
1,0.143937,2.696217,0.956306
0,0.175337,2.702378,0.945991
3,0.164925,2.691940,0.943340
2,0.123354,2.711555,0.947966
1,0.142434,2.695816,0.960087
0,0.173506,2.702107,0.949526
3,0.163596,2.691661,0.946288
2,0.122360,2.711298,0.950935
1,0.141437,2.695549,0.962596
0,0.171833,2.701860,0.952758
3,0.161999,2.691326,0.949830
2,0.121037,2.710954,0.954887
1,0.139949,2.695152,0.966342
0,0.170138,2.701610,0.956030
3,0.160457,2.691003,0.953250
2,0.119970,2.710677,0.958076
1,0.138654,2.694806,0.969602
0,0.168482,2.701365,0.959228
3,0.159062,2.690711,0.956342
2,0.118969,2.710417,0.961066
1,0.137457,2.694487,0.972613
0,0.167368,2.701200,0.961377
3,0.157798,2.690445,0.959146
2,0.118024,2.710171,0.963890
1,0.136128,2.694131,0.975960
0,0.165349,2.700902,0.965275
3,0.156026,2.690074,0.963076
2,0.116695,2.709826,0.967860
1,0.134951,2.693817,0.978921
0,0.163586,2.700642,0.968679
3,0.154558,2.689766,0.966332
2,0.115456,2.709505,0.971563
1,0.133872,2.693529,0.981636
0,0.162046,2.700414,0.971653
3,0.153177,2.689476,0.969395
2,0.114567,2.709274,0.974217
1,0.132364,2.693126,0.985432
0,0.160572,2.700197,0.974500
3,0.151566,2.689138,0.972967
2,0.113248,2.708931,0.978160
1,0.131463,2.692886,0.987699
0,0.158622,2.699908,0.978263
3,0.150062,2.688823,0.976304
2,0.112235,2.708668,0.981185
1,0.129802,2.692442,0.991879
